Index,Company,Category,Indicator,IndicatorNr,IndicatorSuffix,Score,Score_Adjusted
2020,Verizon Media,F,F11,11,NA,0,0
2020,Verizon Media,F,F12,12,NA,NA,NA
2020,Verizon Media,F,F13,13,NA,NA,NA
2020,Verizon Media,P,P01a,1,a,100,100
2020,Verizon Media,P,P01b,1,b,0,NA
2020,Verizon Media,P,P02a,2,a,25,25
2020,Verizon Media,P,P02b,2,b,0,NA
2020,Verizon Media,P,P03a,3,a,66.67,66.67
2020,Verizon Media,P,P03b,3,b,33.33,NA
2020,Verizon Media,P,P04,4,NA,62.5,62.5
2020,Verizon Media,P,P05,5,NA,50,50
2020,Verizon Media,P,P06,6,NA,50,50
2020,Verizon Media,P,P07,7,NA,25,50
2020,Verizon Media,P,P08,8,NA,50,62.5
2020,Verizon Media,P,P09,9,NA,50,60
2020,Verizon Media,P,P10a,10,a,100,100
2020,Verizon Media,P,P10b,10,b,0,0
2020,Verizon Media,P,P11a,11,a,65,65
2020,Verizon Media,P,P11b,11,b,0,0
2020,Verizon Media,P,P12,12,NA,66.67,66.67
2020,Verizon Media,P,P13,13,NA,33.33,33.33
2020,Verizon Media,P,P14,14,NA,100,100
2020,Verizon Media,P,P15,15,NA,0,0
2020,Verizon Media,P,P16,16,NA,50,50
2020,Verizon Media,P,P17,17,NA,100,100
2020,Verizon Media,P,P18,18,NA,100,100
2020,Vodafone,G,G01,1,NA,100,100
2020,Vodafone,G,G02,2,NA,100,100
2020,Vodafone,G,G03,3,NA,100,100
2020,Vodafone,G,G04a,4,a,54.55,66.67
2020,Vodafone,G,G04b,4,b,0,0
2020,Vodafone,G,G04c,4,c,0,0
2020,Vodafone,G,G04d,4,d,0,0
2020,Vodafone,G,G04e,4,e,0,NA
2020,Vodafone,G,G05,5,NA,75,100
2020,Vodafone,G,G06a,6,a,44.44,44.44
2020,Vodafone,G,G06b,6,b,NA,NA
2020,Vodafone,F,F01a,1,a,83.33,83.33
2020,Vodafone,F,F01b,1,b,66.67,NA
2020,Vodafone,F,F01c,1,c,0,NA
2020,Vodafone,F,F01d,1,d,0,NA
2020,Vodafone,F,F02a,2,a,31.25,31.25
2020,Vodafone,F,F02b,2,b,0,NA
2020,Vodafone,F,F02c,2,c,0,NA
2020,Vodafone,F,F02d,2,d,0,NA
2020,Vodafone,F,F03a,3,a,42.86,53.34
2020,Vodafone,F,F03b,3,b,0,NA
2020,Vodafone,F,F03c,3,c,20,NA
2020,Vodafone,F,F04a,4,a,0,NA
2020,Vodafone,F,F04b,4,b,0,NA
2020,Vodafone,F,F04c,4,c,0,NA
2020,Vodafone,F,F05a,5,a,100,100
2020,Vodafone,F,F05b,5,b,40,40
2020,Vodafone,F,F06,6,NA,0,0
2020,Vodafone,F,F07,7,NA,0,0
2020,Vodafone,F,F08,8,NA,8.34,8.34
2020,Vodafone,F,F09,9,NA,62.5,100
2020,Vodafone,F,F10,10,NA,50,50
2020,Vodafone,F,F11,11,NA,100,100
2020,Vodafone,F,F12,12,NA,NA,NA
2020,Vodafone,F,F13,13,NA,NA,NA
2020,Vodafone,P,P01a,1,a,100,100
2020,Vodafone,P,P01b,1,b,0,NA
2020,Vodafone,P,P02a,2,a,12.5,12.5
2020,Vodafone,P,P02b,2,b,0,NA
2020,Vodafone,P,P03a,3,a,50,50
2020,Vodafone,P,P03b,3,b,33.33,NA
2020,Vodafone,P,P04,4,NA,62.5,62.5
2020,Vodafone,P,P05,5,NA,30,25
2020,Vodafone,P,P06,6,NA,20,20
2020,Vodafone,P,P07,7,NA,12.5,25
2020,Vodafone,P,P08,8,NA,33.33,50
2020,Vodafone,P,P09,9,NA,12.5,NA
2020,Vodafone,P,P10a,10,a,92.86,92.86
2020,Vodafone,P,P10b,10,b,0,0
2020,Vodafone,P,P11a,11,a,0,0
2020,Vodafone,P,P11b,11,b,0,0
2020,Vodafone,P,P12,12,NA,0,0
2020,Vodafone,P,P13,13,NA,66.67,66.67
2020,Vodafone,P,P14,14,NA,50,50
2020,Vodafone,P,P15,15,NA,100,100
2020,Vodafone,P,P16,16,NA,NA,NA
2020,Vodafone,P,P17,17,NA,NA,NA
2020,Vodafone,P,P18,18,NA,100,100
2020,Yandex,G,G01,1,NA,66.67,100
2020,Yandex,G,G02,2,NA,0,0
2020,Yandex,G,G03,3,NA,50,50
2020,Yandex,G,G04a,4,a,9.09,16.67
2020,Yandex,G,G04b,4,b,0,0
2020,Yandex,G,G04c,4,c,0,0
2020,Yandex,G,G04d,4,d,0,0
2020,Yandex,G,G04e,4,e,NA,NA
2020,Yandex,G,G05,5,NA,0,0
2020,Yandex,G,G06a,6,a,22.22,22.22
2020,Yandex,G,G06b,6,b,NA,NA
2020,Yandex,F,F01a,1,a,72.22,72.22
2020,Yandex,F,F01b,1,b,66.67,NA
2020,Yandex,F,F01c,1,c,66.67,NA
2020,Yandex,F,F01d,1,d,33.33,NA
2020,Yandex,F,F02a,2,a,25,25
2020,Yandex,F,F02b,2,b,25,NA
2020,Yandex,F,F02c,2,c,25,NA
2020,Yandex,F,F02d,2,d,0,NA
2020,Yandex,F,F03a,3,a,52.78,79.17
2020,Yandex,F,F03b,3,b,33.33,NA
2020,Yandex,F,F03c,3,c,20,NA
2020,Yandex,F,F04a,4,a,0,NA
2020,Yandex,F,F04b,4,b,0,NA
2020,Yandex,F,F04c,4,c,0,NA
2020,Yandex,F,F05a,5,a,0,0
2020,Yandex,F,F05b,5,b,40,40
2020,Yandex,F,F06,6,NA,0,0
2020,Yandex,F,F07,7,NA,0,0
2020,Yandex,F,F08,8,NA,25,25
2020,Yandex,F,F09,9,NA,NA,NA
2020,Yandex,F,F10,10,NA,NA,NA
2020,Yandex,F,F11,11,NA,0,0
2020,Yandex,F,F12,12,NA,40,NA
2020,Yandex,F,F13,13,NA,NA,NA
2020,Yandex,P,P01a,1,a,83.33,83.33
2020,Yandex,P,P01b,1,b,0,NA
2020,Yandex,P,P02a,2,a,50,50
2020,Yandex,P,P02b,2,b,0,NA
2020,Yandex,P,P03a,3,a,66.67,66.67
2020,Yandex,P,P03b,3,b,22.22,NA
2020,Yandex,P,P04,4,NA,50,50
2020,Yandex,P,P05,5,NA,20,25
2020,Yandex,P,P06,6,NA,0,0
2020,Yandex,P,P07,7,NA,18.75,37.5
2020,Yandex,P,P08,8,NA,41.67,62.5
2020,Yandex,P,P09,9,NA,0,0
2020,Yandex,P,P10a,10,a,28.57,28.57
2020,Yandex,P,P10b,10,b,0,0
2020,Yandex,P,P11a,11,a,0,0
2020,Yandex,P,P11b,11,b,0,0
2020,Yandex,P,P12,12,NA,0,0
2020,Yandex,P,P13,13,NA,50,50
2020,Yandex,P,P14,14,NA,66.67,66.67
2020,Yandex,P,P15,15,NA,0,0
2020,Yandex,P,P16,16,NA,33.33,33.33
2020,Yandex,P,P17,17,NA,100,100
2020,Yandex,P,P18,18,NA,100,100
